OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area
"1533",2ae19629-1cbf-13a3-e055-000000000001,Y,BLACKROCK-CENTRAL,AN CHARRAIG DHUBH-AN LÁR,"267021","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,5843.167620804134458,-1026367.914926759433001
"1534",2ae19629-1cc0-13a3-e055-000000000001,Y,BLACKROCK-GLENOMENA,AN CHARRAIG DHUBH-GLEANN NA MÍNE,"267022","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,3639.498636503722537,-452309.253635797591414
"1535",2ae19629-1cc1-13a3-e055-000000000001,Y,BLACKROCK-NEWPARK,AN CHARRAIG DHUBH-AN PHÁIRC NUA,"267023","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,3067.202386596859469,-502861.468390645342879
"1536",2ae19629-1cc2-13a3-e055-000000000001,Y,BLACKROCK-STRADBROOK,AN CHARRAIG DHUBH-SRÁID AN TSRUTHÁIN,"267024","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,3905.001834475912347,-553379.888319884892553
"1537",2ae19629-1cc3-13a3-e055-000000000001,Y,BLACKROCK-TEMPLEHILL,AN CHARRAIG DHUBH-CNOC AN TEAMPAILL,"267025","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,4459.681277734117430,-787152.392356148804538
"1538",2ae19629-1cc4-13a3-e055-000000000001,Y,BLACKROCK-WILLIAMSTOWN,AN CHARRAIG DHUBH-BAILE LIAM,"267026","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,BLACKROCK,5556.065331772489117,-1068995.220927753485739
"1539",2ae19629-1cc5-13a3-e055-000000000001,Y,BLANCHARDSTOWN-ABBOTSTOWN,BAILE BHLAINSÉIR-BAILE AN ABA,"267027","1","04",FINGAL,Baile Átha Cliath,BLANCHARDSTOWN-MULHUDDART,12418.088133868854129,-7186206.192194126546383
"1540",2ae19629-1cc6-13a3-e055-000000000001,Y,BLANCHARDSTOWN-BLAKESTOWN,BAILE BHLAINSÉIR-BAILE AN BHLÁCAIGH,"267028","1","04",FINGAL,Baile Átha Cliath,ONGAR,14126.127587814138678,-7873486.926638461649418
"1541",2ae19629-1cc7-13a3-e055-000000000001,Y,BLANCHARDSTOWN-COOLMINE,BAILE BHLAINSÉIR-CÚIL MHÍN,"267029","1","04",FINGAL,Baile Átha Cliath,CASTLEKNOCK,6660.003751472762815,-2750740.114736354909837
"1542",2ae19629-1cc8-13a3-e055-000000000001,Y,BLANCHARDSTOWN-CORDUFF,BAILE BHLAINSÉIR-AN CHORR DHUBH,"267030","1","04",FINGAL,Baile Átha Cliath,BLANCHARDSTOWN-MULHUDDART,5976.929734394007937,-1448681.653030951740220
"1543",2ae19629-1cc9-13a3-e055-000000000001,Y,BLANCHARDSTOWN-DELWOOD,BAILE BHLAINSÉIR-DELWOOD,"267031","1","04",FINGAL,Baile Átha Cliath,CASTLEKNOCK,4543.099470867046875,-1009814.060347033431754
"1544",2ae19629-1cca-13a3-e055-000000000001,Y,TALLAGHT-KILNAMANAGH,TAMHLACHT-CILL NA MANACH,"267142","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,7250.082164354284942,-2134094.076626211404800
"1545",2ae19629-1ccb-13a3-e055-000000000001,Y,TALLAGHT-KILTIPPER,TAMHLACHT-COILL TOBAIR,"267143","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT SOUTH,6690.262824041135900,-1655643.557851565303281
"1546",2ae19629-1ccc-13a3-e055-000000000001,Y,TALLAGHT-KINGSWOOD,TAMHLACHT-COILL AN RÍ,"267144","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,6681.835640491130107,-1696463.835952119436115
"1547",2ae19629-1ccd-13a3-e055-000000000001,Y,TALLAGHT-MILLBROOK,TAMHLACHT-SRUTH AN MHUILINN,"267145","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,3607.357682369502072,-643382.144523062626831
"1548",2ae19629-1cce-13a3-e055-000000000001,Y,TALLAGHT-OLDBAWN,TAMHLACHT-AN SEANBHÁBHÚN,"267146","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,5145.610511484419476,-1486033.232888288097456
"1549",2ae19629-1ccf-13a3-e055-000000000001,Y,TALLAGHT-SPRINGFIELD,TAMHLACHT-ACHADH AN TOBAIR,"267147","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,6758.985006555609289,-2096146.256866669747978
"1550",2ae19629-1cd0-13a3-e055-000000000001,Y,TALLAGHT-TYMON,TAMHLACHT-TIGH MOTHÁIN,"267148","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,5843.754238739263201,-1999447.562932551605627
"1551",2ae19629-1cd1-13a3-e055-000000000001,Y,TEMPLEOGUE-CYPRESS,TEACH MEALÓG-AN CHUFRÓG,"267149","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3951.726650090968633,-724204.670299674500711
"1552",2ae19629-1cd2-13a3-e055-000000000001,Y,TEMPLEOGUE-KIMMAGE MANOR,TEACH MEALÓG-MAINÉAR CHAMAÍ,"267150","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,4865.232467154534788,-1092787.600073616253212
"1553",2ae19629-1cd3-13a3-e055-000000000001,Y,TEMPLEOGUE-LIMEKILN,TEACH MEALÓG-AN TINÍL,"267151","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,5598.838010125155961,-1076972.326310929842293
"1554",2ae19629-1cd4-13a3-e055-000000000001,Y,TEMPLEOGUE-ORWELL,TEACH MEALÓG-ORWELL,"267152","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3207.564667780178752,-470682.875454945373349
"1555",2ae19629-1cd5-13a3-e055-000000000001,Y,TEMPLEOGUE-OSPREY,TEACH MEALÓG-OSPREY,"267153","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,6171.335252819519155,-1411962.519922607112676
"1556",2ae19629-1cd6-13a3-e055-000000000001,Y,TEMPLEOGUE VILLAGE,TEACH MEALÓG,"267154","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3859.893058024236325,-513736.104322238534223
"1557",2ae19629-1cd7-13a3-e055-000000000001,Y,TERENURE-CHERRYFIELD,TÍR AN IÚIR-GORT NA SILÍNÍ,"267155","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,2939.388485108028817,-453786.833819069433957
"1558",2ae19629-1cd8-13a3-e055-000000000001,Y,BALLYCONNELL,BÉAL ÁTHA CONAILL,"027006","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,40691.139893289313477,-28069547.026236854493618
"1559",2ae19629-1cd9-13a3-e055-000000000001,Y,BALLYHAISE,BÉAL ÁTHA HÉIS,"027007","1","32",CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,29406.184532840485190,-17663038.219855908304453
"1560",2ae19629-1cda-13a3-e055-000000000001,Y,KILCONNY,COILL CHONNAIDH,"027054","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,26827.683018087431265,-18241082.404271520674229
"1561",2ae19629-1cdb-13a3-e055-000000000001,Y,KILGOLAGH,COILL GHABHLACH,"027055","1","32",CAVAN,An Cabhán,BALLYJAMESDUFF,22131.985741664197121,-18423387.204294435679913
"1562",2ae19629-1cdc-13a3-e055-000000000001,Y,KILL,AN CHILL,"027056","1","32",CAVAN,An Cabhán,BALLYJAMESDUFF,23527.624984255609888,-14755511.681313410401344
"1563",2ae19629-1cdd-13a3-e055-000000000001,Y,BLANCHARDSTOWN-MULHUDDART,BAILE BHLAINSÉIR-MULLACH EADRAD,"267032","1","04",FINGAL,Baile Átha Cliath,BLANCHARDSTOWN-MULHUDDART,5511.819332225806647,-1836908.135060049127787
"1564",2ae19629-1cde-13a3-e055-000000000001,Y,BLANCHARDSTOWN-ROSELAWN,BAILE BHLAINSÉIR-PLÁSÓG NA RÓS,"267033","1","04",FINGAL,Baile Átha Cliath,CASTLEKNOCK,2957.499926838560896,-469799.132121881062631
"1565",2ae19629-1cdf-13a3-e055-000000000001,Y,BLANCHARDSTOWN-TYRRELSTOWN,BAILE BHLAINSÉIR-BAILE AN TIRIALAIGH,"267034","1","04",FINGAL,Baile Átha Cliath,BLANCHARDSTOWN-MULHUDDART,9876.548261619293044,-3927075.905195831321180
"1566",2ae19629-1ce0-13a3-e055-000000000001,Y,BOHERNABREENA,BÓTHAR NA BRUÍNE,"267035","1","03",SOUTH DUBLIN,Baile Átha Cliath,FIRHOUSE-BOHERNABREENA,32370.056268057924171,-43938821.694438003003597
"1567",2ae19629-1ce1-13a3-e055-000000000001,Y,CABINTEELY-GRANITEFIELD,CÁBÁN TSÍLE-GORT AN EIBHIR,"267036","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,3300.744866870741134,-570424.208532517310232
"1568",2ae19629-1ce2-13a3-e055-000000000001,Y,CABINTEELY-KILBOGGET,CÁBÁN TSÍLE-CILL BHEAGÓIGE,"267037","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,4810.670394446722639,-1061329.945917331846431
"1569",2ae19629-1ce3-13a3-e055-000000000001,Y,CABINTEELY-LOUGHLINSTOWN,CÁBÁN TSÍLE-BAILE UÍ LACHNÁIN,"267038","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,13499.473413042196626,-6317933.427344561554492
"1570",2ae19629-1ce4-13a3-e055-000000000001,Y,CABINTEELY-POTTERY,CÁBÁN TSÍLE-AN PHOTAIREACHT,"267039","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,5910.842955550781880,-1605482.883649514289573
"1571",2ae19629-1ce5-13a3-e055-000000000001,Y,CASTLEKNOCK-KNOCKMAROON,CAISLEÁN CNUCHA-CNOC MHAOLRUAIN,"267040","1","04",FINGAL,Baile Átha Cliath,CASTLEKNOCK,13669.388107788789057,-7009241.740980413742363
"1572",2ae19629-1ce6-13a3-e055-000000000001,Y,TERENURE-GREENTREES,TÍR AN IÚIR-NA CRAINN GHLASA,"267156","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3667.942247740955736,-663285.298810402280651
"1573",2ae19629-1ce7-13a3-e055-000000000001,Y,TERENURE-St. JAMES,TÍR AN IÚIR-SAN SÉAMAS,"267157","1","03",SOUTH DUBLIN,Baile Átha Cliath,RATHFARNHAM-TEMPLEOGUE,3640.792248994840520,-648046.279709217255004
"1574",2ae19629-1ce8-13a3-e055-000000000001,Y,THE WARD,AN BARDA,"267158","1","04",FINGAL,Baile Átha Cliath,BLANCHARDSTOWN-MULHUDDART,26951.243073236430064,-24648785.676103219389915
"1575",2ae19629-1ce9-13a3-e055-000000000001,Y,TIBRADDEN,TIGH BRÓDÁIN,"267159","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,GLENCULLEN-SANDYFORD,19361.474135784952523,-13383847.817585665732622
"1576",2ae19629-1cea-13a3-e055-000000000001,Y,TURNAPIN,TURNAPAIN,"267160","1","04",FINGAL,Baile Átha Cliath,SWORDS,4732.251966016852748,-943505.135018404223956
"1577",2ae19629-1ceb-13a3-e055-000000000001,Y,ARRAN QUAY A,CÉ ÁRANN A,"268001","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,2210.685820101823538,-153192.907785935414722
"1578",2ae19629-1cec-13a3-e055-000000000001,Y,ARRAN QUAY B,CÉ ÁRANN B,"268002","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,3660.394118385321690,-759062.822637456119992
"1579",2ae19629-1ced-13a3-e055-000000000001,Y,ARRAN QUAY C,CÉ ÁRANN C,"268003","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,3076.970605793603681,-382556.673842443444300
"1580",2ae19629-1cee-13a3-e055-000000000001,Y,ARRAN QUAY D,CÉ ÁRANN D,"268004","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,2716.967030892656567,-345146.289347052690573
"1581",2ae19629-1cef-13a3-e055-000000000001,Y,ARRAN QUAY E,CÉ ÁRANN E,"268005","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,2590.031716472471544,-264391.975962411845103
"1582",2ae19629-1cf0-13a3-e055-000000000001,Y,ASHTOWN A,BAILE AN ÁSAIGH A,"268006","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,6116.272838570749627,-1996106.799487358424813
"1583",2ae19629-1cf1-13a3-e055-000000000001,Y,BALLYJAMESDUFF,BAILE SHÉAMAIS DHUIBH,"027008","1","32",CAVAN,An Cabhán,BALLYJAMESDUFF,30022.639568164373486,-21566296.979336883872747
"1584",2ae19629-1cf2-13a3-e055-000000000001,Y,BALLYMACHUGH,BAILE MHIC AODHA,"027009","1","32",CAVAN,An Cabhán,BALLYJAMESDUFF,35382.702341731077468,-36056689.424571089446545
"1585",2ae19629-1cf3-13a3-e055-000000000001,Y,KILLASHANDRA,CILL NA SEANRÁTHA,"027057","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,34454.070633535535308,-31608441.203798837959766
"1586",2ae19629-1cf5-13a3-e055-000000000001,Y,KILLINKERE,CILLÍN CHÉIR,"027059","1","32",CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,30663.279013602750638,-22292111.346542742103338
"1587",2ae19629-1cf6-13a3-e055-000000000001,Y,CASTLEKNOCK-PARK,CAISLEÁN CNUCHA-AN PHÁIRC,"267041","1","04",FINGAL,Baile Átha Cliath,CASTLEKNOCK,7272.952785557845345,-2435730.138816332910210
"1588",2ae19629-1cf7-13a3-e055-000000000001,Y,CHURCHTOWN-CASTLE,BAILE AN TEAMPAILL-AN CAISLEÁN,"267042","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,4640.624932324913061,-848653.986491213203408
"1589",2ae19629-1cf8-13a3-e055-000000000001,Y,CHURCHTOWN-LANDSCAPE,BAILE AN TEAMPAILL-FEARANN NA SCÉIMHE,"267043","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3012.346824199299590,-410588.241643894696608
"1590",2ae19629-1cf9-13a3-e055-000000000001,Y,CHURCHTOWN-NUTGROVE,BAILE AN TEAMPAILL-AN GARRÁN CNÓ,"267044","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,4963.882760564259115,-767831.712517396197654
"1591",2ae19629-1cfa-13a3-e055-000000000001,Y,CHURCHTOWN-ORWELL,BAILE AN TEAMPAILL-ORWELL,"267045","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,4540.156543513330689,-955949.962180382106453
"1592",2ae19629-1cfb-13a3-e055-000000000001,Y,CHURCHTOWN-WOODLAWN,BAILE AN TEAMPAILL-PLÁSÓG NA COILLE,"267046","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,2789.046053314477376,-415166.121254929690622
"1593",2ae19629-1cfc-13a3-e055-000000000001,Y,CLONDALKIN-BALLYMOUNT,CLUAIN DOLCÁIN-BAILE AN MHÓTA,"267047","1","03",SOUTH DUBLIN,Baile Átha Cliath,TALLAGHT CENTRAL,9798.092951685335720,-3145735.773610032629222
"1594",2ae19629-1cfd-13a3-e055-000000000001,Y,CLONDALKIN-CAPPAGHMORE,CLUAIN DOLCÁIN-AN CHEAPACH MHÓR,"267048","1","03",SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,6773.900568724248842,-2067738.612725321203470
"1595",2ae19629-1cfe-13a3-e055-000000000001,Y,CLONDALKIN-DUNAWLEY,CLUAIN DOLCÁIN-DÚN AMHLAOIBH,"267049","1","03",SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,10613.176025528988248,-4742358.664417847059667
"1596",2ae19629-1cff-13a3-e055-000000000001,Y,CLONDALKIN-MONASTERY,CLUAIN DOLCÁIN-AN MHAINISTIR,"267050","1","03",SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,9472.957010539124894,-3947541.469112170860171
"1597",2ae19629-1d00-13a3-e055-000000000001,Y,CLONDALKIN-MOORFIELD,CLUAIN DOLCÁIN-GORT AN MHÚRAIGH,"267051","1","03",SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,7382.498950947593585,-2236530.709206917323172
"1598",2ae19629-1d01-13a3-e055-000000000001,Y,CLONDALKIN-ROWLAGH,CLUAIN DOLCÁIN-RUALACH,"267052","1","03",SOUTH DUBLIN,Baile Átha Cliath,PALMERSTOWN-FONTHILL,3818.499624134175519,-728317.915061563369818
"1599",2ae19629-1d02-13a3-e055-000000000001,Y,CLONDALKIN VILLAGE,CLUAIN DOLCÁIN,"267053","1","03",SOUTH DUBLIN,Baile Átha Cliath,CLONDALKIN,11846.378827115293461,-6036367.726185941137373
"1600",2ae19629-1d03-13a3-e055-000000000001,Y,ASHTOWN B,BAILE AN ÁSAIGH B,"268007","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,4698.395176871978038,-595174.956202949397266
"1601",2ae19629-1d04-13a3-e055-000000000001,Y,AYRFIELD,BÁN AN AEIR,"268008","1","02",DUBLIN CITY,Baile Átha Cliath,DONAGHMEDE,4608.742566757170607,-893778.822292947559617
"1602",2ae19629-1d05-13a3-e055-000000000001,Y,BALLYBOUGH A,AN BAILE BOCHT A,"268009","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,2888.543874986716673,-349152.772827782901004
"1603",2ae19629-1d06-13a3-e055-000000000001,Y,BALLYBOUGH B,AN BAILE BOCHT B,"268010","1","02",DUBLIN CITY,Baile Átha Cliath,NORTH INNER CITY,2901.069574932496835,-353884.235471415973734
"1604",2ae19629-1d07-13a3-e055-000000000001,Y,BALLYGALL C,BAILE GALL C,"268011","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,4199.621383806296762,-991998.169743104372174
"1605",2ae19629-1d08-13a3-e055-000000000001,Y,BALLYGALL A,BAILE GALL A,"268012","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3814.215553509273377,-484419.714525025570765
"1606",2ae19629-1d09-13a3-e055-000000000001,Y,BALLYGALL B,BAILE GALL B,"268013","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3400.871328486921357,-555596.567906184820458
"1607",2ae19629-1d0a-13a3-e055-000000000001,Y,BALLYGALL D,BAILE GALL D,"268014","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,2619.424062957248225,-433485.575631363608409
"1608",2ae19629-1d0b-13a3-e055-000000000001,Y,BALLYMUN A,BAILE MUNNA A,"268015","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,4764.714090945354656,-945989.472268301877193
"1609",2ae19629-1d0c-13a3-e055-000000000001,Y,BALLYMUN B,BAILE MUNNA B,"268016","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3575.318289371924948,-663420.758177593932487
"1610",2ae19629-1d0d-13a3-e055-000000000001,Y,BALLYMUN C,BAILE MUNNA C,"268017","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3615.923394341267795,-773137.812723141163588
"1611",2ae19629-1d0e-13a3-e055-000000000001,Y,BALLYMUN D,BAILE MUNNA D,"268018","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3077.347551433958870,-472377.432809313875623
"1612",2ae19629-1d0f-13a3-e055-000000000001,Y,BALLYMUN E,BAILE MUNNA E,"268019","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,2887.249675323511838,-354460.041279337252490
"1613",2ae19629-1d10-13a3-e055-000000000001,Y,BALLYMUN F,BAILE MUNNA F,"268020","1","02",DUBLIN CITY,Baile Átha Cliath,BALLYMUN-FINGLAS,3348.953360219665228,-435779.381106245564297
"1614",2ae19629-1d11-13a3-e055-000000000001,Y,BEAUMONT A,BEAUMONT A,"268021","1","02",DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,3758.836392808255823,-512932.841425862454344
"1615",2ae19629-1d12-13a3-e055-000000000001,Y,BEAUMONT B,BEAUMONT B,"268022","1","02",DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,4108.940672823118803,-849989.574602839769796
"1616",2ae19629-1d13-13a3-e055-000000000001,Y,BALLYMAGAURAN,BAILE MHIC SHAMHRÁIN,"027010","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,28066.065115309331304,-15884640.813889833167195
"1617",2ae19629-1d14-13a3-e055-000000000001,Y,BAWNBOY,AN BÁBHÚN BUÍ,"027011","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,27360.692522838158766,-30783493.443468585610390
"1618",2ae19629-1d15-13a3-e055-000000000001,Y,KILLYKEEN,COILLIDH CHAOIN,"027060","1","32",CAVAN,An Cabhán,CAVAN-BELTURBET,46645.401977859335602,-26787741.586412630975246
"1619",2ae19629-1d16-13a3-e055-000000000001,Y,KILNALECK,CILL NA LEICE,"027061","1","32",CAVAN,An Cabhán,BALLYJAMESDUFF,33285.234727243921952,-20932395.112143393605947
"1620",2ae19629-1d17-13a3-e055-000000000001,Y,CLONMETHAN,GLEANN MEÁIN,"267054","1","04",FINGAL,Baile Átha Cliath,RUSH-LUSK,24137.150394725005754,-16876982.172260988503695
"1621",2ae19629-1d18-13a3-e055-000000000001,Y,CLONSKEAGH-MILLTOWN,CLUAIN SCEACH-BAILE AN MHUILINN,"267055","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,STILLORGAN,2942.134030060189161,-520148.408610334096011
"1622",2ae19629-1d19-13a3-e055-000000000001,Y,CLONSKEAGH-BELFIELD,CLUAIN SCEACH-BELFIELD,"267056","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,STILLORGAN,6040.936404848037455,-1910627.932677421253175
"1623",2ae19629-1d1a-13a3-e055-000000000001,Y,CLONSKEAGH-FARRANBOLEY,CLUAIN SCEACH-FEARANN NA BUAILE,"267057","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,2814.737733848122843,-363927.671344581351150
"1624",2ae19629-1d1b-13a3-e055-000000000001,Y,CLONSKEAGH-ROEBUCK,CLUAIN SCEACH-REABÓG,"267058","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,STILLORGAN,3421.266500864326190,-749153.514428325346671
"1625",2ae19629-1d1c-13a3-e055-000000000001,Y,CLONSKEAGH-WINDY ARBOUR,CLUAIN SCEACH-NA GLASÁIN,"267059","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DUNDRUM,3713.260166152126658,-713114.674921071971767
"1626",2ae19629-1d1d-13a3-e055-000000000001,Y,DALKEY HILL,CNOC DHEILGINSE,"267060","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,5690.065852579825332,-1212966.299198132473975
"1627",2ae19629-1d1e-13a3-e055-000000000001,Y,DALKEY UPPER,DEILGINIS UACHTARACH,"267061","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,3090.617584235696540,-584138.688171530375257
"1628",2ae19629-1d1f-13a3-e055-000000000001,Y,DALKEY-AVONDALE,DEILGINIS-AVONDALE,"267062","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,KILLINEY-SHANKILL,3389.090052083709907,-523468.831162174406927
"1629",2ae19629-1d20-13a3-e055-000000000001,Y,DALKEY-BULLOCK,DEILGINIS-BLÓIC,"267063","1","05",DUN LAOGHAIRE/RATHDOWN,Baile Átha Cliath,DÚN LAOGHAIRE,3766.572234368064073,-571293.606616477831267
"1630",2ae19629-1d21-13a3-e055-000000000001,Y,BEAUMONT C,BEAUMONT C,"268023","1","02",DUBLIN CITY,Baile Átha Cliath,ARTANE-WHITEHALL,3426.413938627665630,-595078.332315729348920
"1631",2ae19629-1d22-13a3-e055-000000000001,Y,BEAUMONT D,BEAUMONT D,"268024","1","02",DUBLIN CITY,Baile Átha Cliath,CLONTARF,2761.363448943876392,-466633.665174939844292
"1632",2ae19629-1d23-13a3-e055-000000000001,Y,BEAUMONT E,BEAUMONT E,"268025","1","02",DUBLIN CITY,Baile Átha Cliath,CLONTARF,2708.656690977147264,-314936.350994990207255
"1633",2ae19629-1d24-13a3-e055-000000000001,Y,BEAUMONT F,BEAUMONT F,"268026","1","02",DUBLIN CITY,Baile Átha Cliath,CLONTARF,3538.335099206139603,-543379.275782749522477
"1634",2ae19629-1d25-13a3-e055-000000000001,Y,BOTANIC A,GARRAITHE NA LUS A,"268027","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,5069.245942955087230,-1315169.416461266810074
"1635",2ae19629-1d26-13a3-e055-000000000001,Y,BOTANIC B,GARRAITHE NA LUS B,"268028","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,3153.456634669641517,-493752.956792650686111
"1636",2ae19629-1d27-13a3-e055-000000000001,Y,BOTANIC C,GARRAITHE NA LUS C,"268029","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,2462.513343631296721,-299190.716886002162937
"1637",2ae19629-1d28-13a3-e055-000000000001,Y,CABRA EAST A,AN CHABRACH THOIR A,"268030","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,6319.481295569878057,-1408501.764967162860557
"1638",2ae19629-1d29-13a3-e055-000000000001,Y,CABRA EAST B,AN CHABRACH THOIR B,"268031","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,2892.166088519746609,-465958.582192518922966
"1639",2ae19629-1d2a-13a3-e055-000000000001,Y,CABRA EAST C,AN CHABRACH THOIR C,"268032","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,3793.584594167978139,-456536.172899524215609
"1640",2ae19629-1d2b-13a3-e055-000000000001,Y,CABRA WEST A,AN CHABRACH THIAR A,"268033","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,3425.137568889042086,-446417.304511973401532
"1641",2ae19629-1d2c-13a3-e055-000000000001,Y,CABRA WEST B,AN CHABRACH THIAR B,"268034","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,2878.792611606823357,-453248.730785431573167
"1642",2ae19629-1d2d-13a3-e055-000000000001,Y,CABRA WEST C,AN CHABRACH THIAR C,"268035","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,3207.456995185833421,-573608.305017120088451
"1643",2ae19629-1d2e-13a3-e055-000000000001,Y,CABRA WEST D,AN CHABRACH THIAR D,"268036","1","02",DUBLIN CITY,Baile Átha Cliath,CABRA-GLASNEVIN,3426.382911409487861,-600643.934383294894360
